size;array;vector;bst;deque;bittrick deque;tiered vector (k=2);bittrick tiered vector (k=2);deque tiered vector (k=2)
134500;3.94764e-07;5.09237e-05;0.0194836;0.000433838;0.000361202;0.000975444;0.000601609;0.00263026
135000;0;5.40817e-05;0.0192586;0.00118269;0.000294883;0.000983734;0.000598451;0.00262987
135500;0;3.3949e-05;0.0198042;0.000554633;0.000305936;0.000955706;0.000599241;0.00262276
136000;0;3.0791e-05;0.0199534;0.000482393;0.000348175;0.00104413;0.000582661;0.00271158
136500;0;3.19752e-05;0.0254954;0.000412915;0.000768197;0.00102637;0.000587003;0.00263145
137000;0;5.40816e-05;0.0203114;0.000416468;0.000782802;0.000967154;0.000579898;0.00282804
137500;0;3.03963e-05;0.0203643;0.00051042;0.000315805;0.000962022;0.000605162;0.00283514
138000;0;3.00015e-05;0.0219714;0.000413705;0.000437785;0.000962812;0.000647006;0.00257658
138500;0;2.96067e-05;0.0197355;0.000440943;0.000712931;0.000962417;0.000585029;0.00267566
139000;3.94764e-07;2.96067e-05;0.018835;0.000401862;0.000609504;0.000987287;0.000585029;0.00262237
139500;0;2.96067e-05;0.019587;0.000401862;0.00037265;0.00106032;0.000690035;0.00262355
140000;0;2.96067e-05;0.0201306;0.000401073;0.000337912;0.00121151;0.000617005;0.0026575
140500;3.94764e-07;3.00015e-05;0.0229989;0.000427127;0.000312252;0.0010161;0.000604373;0.00265632
141000;3.94648e-07;3.27649e-05;0.0228394;0.000459497;0.000313437;0.000970312;0.00101571;0.00274632
141500;3.94764e-07;2.9212e-05;0.0208428;0.000425548;0.000400283;0.000993997;0.00111203;0.00268356
142000;7.89412e-07;2.88173e-05;0.02084;0.000401862;0.000348175;0.000973075;0.000585819;0.00260855
142500;0;2.88172e-05;0.0207717;0.000401073;0.000303568;0.00113966;0.000650559;0.00262711
143000;0;2.96067e-05;0.0203087;0.000425548;0.000304357;0.000981365;0.000612268;0.0027025
143500;0;3.71072e-05;0.020045;0.000401468;0.000333569;0.000971101;0.000604767;0.0026654
144000;0;3.35543e-05;0.0196522;0.000466602;0.000303963;0.000990839;0.00061661;0.00270566
144500;0;3.0791e-05;0.0210421;0.000423969;0.000303173;0.000973865;0.00182535;0.00291923
145000;3.94764e-07;3.00015e-05;0.0230127;0.000423179;0.000335543;0.00103821;0.000671086;0.00323029
145500;0;3.55281e-05;0.0266319;0.000424758;0.000480024;0.00103347;0.000668718;0.00278382
146000;0;3.03962e-05;0.0211507;0.000448049;0.000329622;0.000986892;0.000759512;0.00300134
146500;3.94764e-07;3.03963e-05;0.0213441;0.000431864;0.000303568;0.00100584;0.000601609;0.00333846
147000;0;2.88172e-05;0.0204946;0.000431074;0.000303963;0.00104018;0.000601609;0.0028683
147500;0;2.9212e-05;0.0207121;0.000401862;0.000303568;0.000987286;0.000607531;0.00264408
148000;0;2.9212e-05;0.0201606;0.000444891;0.000305542;0.000988076;0.000605952;0.00266895
148500;0;2.88172e-05;0.0207531;0.000426732;0.000307515;0.000946627;0.000585029;0.00268
149000;0;2.88173e-05;0.0205234;0.000425153;0.000309094;0.00107413;0.000732274;0.002635
149500;0;2.88172e-05;0.0257433;0.000426337;0.000348965;0.0010086;0.000741748;0.00289041
150000;0;3.03963e-05;0.026187;0.000425153;0.000307121;0.000945837;0.000609504;0.00272106
150500;0;4.066e-05;0.0216481;0.000401862;0.000305936;0.00100505;0.000583845;0.00261132
151000;0;2.9212e-05;0.0214961;0.000402257;0.000326069;0.0010236;0.000623715;0.00261447
151500;0;2.88172e-05;0.0206687;0.000423179;0.000309489;0.000969128;0.000607136;0.00266856
152000;0;2.9212e-05;0.0202423;0.000425548;0.000306726;0.000967943;0.000613452;0.00269185
152500;3.94764e-07;2.88172e-05;0.020075;0.000425153;0.000306331;0.00101926;0.000665955;0.00263737
153000;0;2.9212e-05;0.0202439;0.000428311;0.000306331;0.00101492;0.000609504;0.00262237
153500;3.94764e-07;2.88172e-05;0.0246814;0.000401862;0.000333964;0.000952548;0.000607136;0.00266461
154000;0;2.88173e-05;0.0277565;0.000401862;0.0003162;0.000969522;0.00060082;0.00270566
154500;0;2.88172e-05;0.0224289;0.00042239;0.000307515;0.000948995;0.00061582;0.00271514
155000;3.94764e-07;3.86862e-05;0.0217085;0.000401862;0.00030791;0.000990839;0.000586608;0.00271
155500;0;2.96067e-05;0.0208487;0.000401862;0.000299226;0.000949785;0.000639506;0.00269303
156000;0;2.88172e-05;0.0214973;0.000429495;0.00029962;0.00102321;0.000594504;0.00261605
156500;0;3.11858e-05;0.0245298;0.000407784;0.000315016;0.000970707;0.000669507;0.0026725
157000;3.94764e-07;2.88172e-05;0.029435;0.000425942;0.000366334;0.00103031;0.000607136;0.00272343
157500;0;2.88172e-05;0.0312963;0.000402257;0.000322911;0.000970707;0.000614636;0.00264684
158000;3.94764e-07;4.18442e-05;0.0227182;0.000401468;0.00029962;0.00102597;0.000611478;0.00305463
158500;3.94764e-07;3.00015e-05;0.0222809;0.000402257;0.000909125;0.000971101;0.000624505;0.00266382
159000;0;3.27647e-05;0.0239325;0.000404626;0.000363571;0.0014002;0.000609899;0.00265513
159500;0;3.11858e-05;0.0213291;0.00042239;0.000330017;0.00132086;0.000617794;0.00262079
160000;0;2.88172e-05;0.021093;0.000425942;0.000310279;0.00105242;0.000596083;0.00262118
160500;0;2.88172e-05;0.0215817;0.000401862;0.000401468;0.00098176;0.000613452;0.00261526
161000;0;2.88172e-05;0.0210855;0.000403836;0.000311068;0.000975839;0.000593714;0.00265119
161500;3.94764e-07;3.11858e-05;0.0301953;0.000428311;0.000309884;0.00150639;0.000596477;0.00275066
162000;0;2.88172e-05;0.0235007;0.000401468;0.000308305;0.00166193;0.000666744;0.00271435
162500;0;2.88172e-05;0.0220961;0.000425942;0.0003087;0.00139625;0.000641085;0.00272501
163000;0;2.88173e-05;0.0229843;0.000402257;0.000307121;0.0010161;0.000594503;0.00274988
163500;0;3.15806e-05;0.0218439;0.000427916;0.000399889;0.00100781;0.000593319;0.00271553
164000;0;5.60554e-05;0.0214531;0.000402257;0.000333175;0.00103979;0.000596872;0.00288449
164500;3.94764e-07;2.88172e-05;0.0214179;0.000429495;0.000309489;0.00106703;0.000603978;0.00267408
165000;0;2.88172e-05;0.0227573;0.000433443;0.000309489;0.000979391;0.000615426;0.0027029
165500;3.94764e-07;2.88173e-05;0.0270464;0.000410547;0.000308305;0.00101374;0.00063319;0.00264645
166000;0;3.03963e-05;0.022706;0.000457128;0.000373045;0.00100031;0.000887018;0.00264605
166500;0;2.88172e-05;0.0226551;0.000410942;0.00035686;0.00100821;0.000611478;0.00264763
167000;3.94764e-07;2.88172e-05;0.0226839;0.000420811;0.000309095;0.00135954;0.000610689;0.00264882
167500;0;2.88172e-05;0.0226665;0.000390414;0.00030791;0.00100505;0.000610689;0.00263855
168000;3.94764e-07;3.94757e-05;0.0323772;0.000410547;0.000308305;0.00103584;0.000590556;0.00270922
168500;0;2.88172e-05;0.0249048;0.000390414;0.000331596;0.00100466;0.000618189;0.00333372
169000;0;2.88172e-05;0.0269307;0.000411337;0.000309094;0.00102439;0.000589767;0.00303173
169500;0;2.9212e-05;0.028683;0.000434627;0.000310279;0.00106979;0.000610689;0.00278343
170000;0;2.88172e-05;0.0240817;0.000410942;0.000310673;0.00108282;0.000611083;0.00411455
170500;3.94764e-07;2.88172e-05;0.0220211;0.000437785;0.000338701;0.00100505;0.000612268;0.00307713
171000;3.94764e-07;2.96067e-05;0.0218099;0.000431074;0.000313832;0.00102597;0.000589767;0.0029737
171500;0;2.88173e-05;0.0228185;0.000410942;0.000331201;0.00104216;0.000613452;0.00262592
172000;3.94764e-07;2.88172e-05;0.0228639;0.000401862;0.000339885;0.00106032;0.000638716;0.00273606
172500;0;3.75018e-05;0.0223693;0.000425153;0.000321727;0.00099834;0.000589767;0.00267527
173000;0;3.86861e-05;0.0279046;0.000401468;0.000300805;0.00105479;0.000590556;0.00267448
173500;0;4.34233e-05;0.0244556;0.000432259;0.000302384;0.00101216;0.000590556;0.00263619
174000;0;3.03963e-05;0.0236925;0.000402257;0.000368308;0.0010386;0.000614636;0.00261487
174500;3.94764e-07;3.00015e-05;0.0223878;0.000402257;0.000300805;0.000982549;0.000612662;0.00264526
175000;0;2.88172e-05;0.0221186;0.000447259;0.000301594;0.000982944;0.000631611;0.00261053
175500;0;2.88172e-05;0.022147;0.000402257;0.000322516;0.00104689;0.000602793;0.00268908
176000;0;3.98705e-05;0.0228734;0.000731484;0.000324095;0.00126756;0.000623716;0.00261329
176500;0;3.51333e-05;0.0228852;0.000617005;0.000301989;0.00103939;0.000594504;0.00253552
177000;0;3.51333e-05;0.0325272;0.000413705;0.000335148;0.00101729;0.000629242;0.00284067
177500;0;3.237e-05;0.0236755;0.000466997;0.000300805;0.0010694;0.000617005;0.00337951
178000;3.94764e-07;3.19753e-05;0.0235701;0.000402257;0.00035765;0.00117835;0.000612662;0.00266895
178500;0;2.9212e-05;0.0246861;0.000401862;0.000324885;0.001039;0.000602004;0.00256355
179000;0;2.9212e-05;0.0225528;0.000412915;0.000303568;0.0010236;0.00059174;0.00259355
179500;3.94764e-07;2.88172e-05;0.0224427;0.00128296;0.000314621;0.0011969;0.00072951;0.00258645
180000;0;2.80278e-05;0.022327;0.000613847;0.000301594;0.00101729;0.000613057;0.00291133
180500;0;2.84225e-05;0.0229918;0.000533711;0.000301989;0.00101571;0.000644243;0.00258645
181000;0;2.80277e-05;0.0283842;0.00046226;0.000303173;0.00101887;0.000594898;0.00262711
181500;0;2.80278e-05;0.0241935;0.000414494;0.000386072;0.00102953;0.000593319;0.00261763
182000;0;3.03963e-05;0.024336;0.0004141;0.000384493;0.00102045;0.00112664;0.0030116
182500;0;2.88173e-05;0.0226503;0.0004141;0.000301989;0.0010161;0.00134454;0.00265198
183000;3.94764e-07;2.88172e-05;0.0308408;0.000414494;0.000322911;0.00101729;0.000647006;0.00260263
183500;0;2.88172e-05;0.0284924;0.000413705;0.00033199;0.0010165;0.000592135;0.00278659
184000;0;2.9212e-05;0.023689;0.000414889;0.000311858;0.000989655;0.000722799;0.00256197
184500;0;2.88173e-05;0.0269583;0.000455154;0.000346596;0.00100702;0.00149929;0.00275895
185000;0;2.80278e-05;0.0301693;0.000402257;0.000301989;0.00101413;0.000992024;0.00260342
185500;3.94764e-07;2.76329e-05;0.0244935;0.000402257;0.000750038;0.0010315;0.00090044;0.00260105
186000;0;2.76329e-05;0.024812;0.000432653;0.000845174;0.000986102;0.000711746;0.00265553
186500;3.94764e-07;3.00015e-05;0.0234655;0.000424758;0.000335148;0.00101058;0.000614636;0.00257618
187000;3.94764e-07;2.80277e-05;0.0230664;0.000402257;0.000312647;0.000997155;0.000613057;0.00264013
187500;3.94764e-07;2.88172e-05;0.0234991;0.000402257;0.000311463;0.00102874;0.000595293;0.00258802
188000;0;2.88173e-05;0.0241745;0.000440154;0.00035686;0.000984128;0.00066556;0.00261763
188500;0;2.88172e-05;0.0373112;0.000444891;0.0006249;0.00099755;0.000641874;0.00260855
189000;3.94764e-07;2.88172e-05;0.0263232;0.000579108;0.00095689;0.00103426;0.000661612;0.00269145
189500;0;2.88172e-05;0.0256919;0.000571608;0.000469366;0.00101018;0.00064148;0.00264132
190000;3.94764e-07;2.88172e-05;0.0251598;0.000426337;0.000322911;0.00101571;0.000676218;0.00257737
190500;3.94764e-07;3.94757e-05;0.0234434;0.000412915;0.000316595;0.00106663;0.000595293;0.00262987
191000;3.94764e-07;3.00015e-05;0.0244595;0.000421995;0.000318963;0.000989655;0.000847937;0.0034407
191500;0;2.88172e-05;0.0253493;0.000467787;0.00048634;0.000988471;0.000799382;0.00302068
192000;0;2.88172e-05;0.0295819;0.000426337;0.00030791;0.00150718;0.000720036;0.00264882
192500;0;2.88172e-05;0.0277617;0.000401862;0.000305936;0.00110374;0.00068214;0.00349912
193000;0;2.9212e-05;0.0241986;0.000402257;0.000332385;0.00104413;0.000729905;0.00306686
193500;0;2.88172e-05;0.0242183;0.000452391;0.000308305;0.000988866;0.000793856;0.00268869
194000;3.94764e-07;2.88172e-05;0.0241607;0.000415284;0.000338701;0.00100939;0.00064977;0.00275856
194500;0;2.9212e-05;0.0245937;0.000402257;0.000326859;0.00181075;0.000596083;0.00263461
195000;0;4.8555e-05;0.0247481;0.000425942;0.000400678;0.0011669;0.000640295;0.00266184
195500;0;3.15805e-05;0.0284746;0.000407784;0.000318963;0.00100505;0.000659638;0.00264961
196000;0;2.9212e-05;0.0289266;0.000425548;0.000326464;0.00111992;0.000903203;0.00270448
196500;0;6.55296e-05;0.0254827;0.000402652;0.000306331;0.00104018;0.00062411;0.00254973
197000;3.94764e-07;2.88172e-05;0.0270637;0.000433838;0.000306331;0.00216287;0.000622137;0.00258921
197500;0;2.88172e-05;0.0244504;0.000404626;0.000320937;0.00121427;0.000615426;0.00259671
198000;3.94648e-07;2.88172e-05;0.0238362;0.000425942;0.000341859;0.00102045;0.000614241;0.00266263
198500;0;3.94756e-05;0.0248539;0.000401862;0.000309489;0.0011819;0.000614241;0.00257026
199000;0;2.88172e-05;0.0286716;0.000424363;0.000384493;0.00104255;0.00061582;0.00260421
199500;0;3.19752e-05;0.0271356;0.000423574;0.000317779;0.000990839;0.00065648;0.00265711
200000;0;2.96067e-05;0.02608;0.00044568;0.000306726;0.00100584;0.000685298;0.00265869
200500;0;2.88172e-05;0.0242238;0.000426732;0.00033199;0.000991629;0.00157705;0.002635
201000;0;6.1582e-05;0.026018;0.000425942;0.000338701;0.00101808;0.000690429;0.00263105
201500;0;3.03963e-05;0.0241903;0.000423179;0.000306726;0.00106979;0.000624505;0.00259908
202000;3.94764e-07;4.02653e-05;0.0259916;0.000700298;0.000315016;0.00102005;0.000621347;0.00263461
202500;0;2.9212e-05;0.0245144;0.000421995;0.000346991;0.0010236;0.000597267;0.00256789
203000;3.94764e-07;2.88172e-05;0.0326701;0.000401468;0.000311858;0.000991234;0.000598056;0.00263974
203500;0;2.88172e-05;0.0261175;0.000424363;0.000312253;0.000991629;0.000601609;0.00261132
204000;0;4.06599e-05;0.0256844;0.000424363;0.000312253;0.00124388;0.000645032;0.00266421
204500;3.94764e-07;2.96067e-05;0.0254973;0.000423969;0.000337517;0.00110137;0.000620952;0.00315213
205000;0;2.88172e-05;0.0246387;0.000425548;0.000311463;0.000993997;0.000997155;0.00271277
205500;0;3.00015e-05;0.0246999;0.000402652;0.000311463;0.00103031;0.000622137;0.00259789
206000;3.94648e-07;3.00015e-05;0.0241785;0.000422784;0.000318963;0.00100584;0.000699114;0.00258368
206500;0;2.88172e-05;0.0291903;0.00040581;0.000318569;0.000984128;0.00060003;0.00260974
207000;3.94764e-07;2.88172e-05;0.0302332;0.000484761;0.000320542;0.00107097;0.000598846;0.00265119
207500;0;2.88172e-05;0.0350035;0.000427916;0.000337912;0.000964391;0.000599241;0.0026654
208000;0;2.92121e-05;0.0283968;0.000425153;0.000315411;0.00105124;0.000648585;0.00298712
208500;0;2.88172e-05;0.0252917;0.000402257;0.000311858;0.000985313;0.000602793;0.00259631
209000;0;2.88172e-05;0.0258826;0.000402257;0.000311463;0.0010086;0.000635558;0.00268671
209500;0;2.96067e-05;0.0249245;0.000444891;0.000321332;0.000986892;0.000598846;0.00267803
210000;0;2.88172e-05;0.0279788;0.000401862;0.000314226;0.00101374;0.000765828;0.00273408
210500;0;2.96067e-05;0.0326973;0.000401468;0.000311463;0.00101571;0.000598056;0.00350386
211000;0;5.25026e-05;0.0261147;0.000459892;0.000360018;0.00105005;0.000675034;0.00269698
211500;0;2.9212e-05;0.0254369;0.000451207;0.000333569;0.00096518;0.000624505;0.00268513
212000;0;2.88172e-05;0.0252064;0.000472919;0.000311858;0.00101018;0.000598846;0.00263342
212500;3.94764e-07;2.88172e-05;0.025279;0.000422784;0.000311858;0.00108874;0.000624505;0.00282962
213000;0;2.88173e-05;0.0270685;0.000423969;0.000356465;0.000986102;0.000599635;0.00257934
213500;0;3.19753e-05;0.0312845;0.000402257;0.000336333;0.00101334;0.000616215;0.00270053
214000;0;2.96067e-05;0.0311964;0.000402652;0.000553449;0.000965575;0.000623321;0.00262868
214500;0;3.15805e-05;0.0284225;0.00044568;0.00039673;0.00101571;0.000602399;0.00278264
215000;0;2.88172e-05;0.0264092;0.000402652;0.000303173;0.00096597;0.000625295;0.0034632
215500;0;2.88173e-05;0.0266631;0.000441338;0.000312253;0.00160232;0.000626479;0.00313121
216000;0;2.88172e-05;0.0254539;0.000411337;0.000334359;0.00105755;0.000650164;0.00278975
216500;3.94764e-07;2.88172e-05;0.0261207;0.000390414;0.000311463;0.00102281;0.000601609;0.00388362
217000;0;3.94756e-05;0.030733;0.000432653;0.000311858;0.000993997;0.000624505;0.00353781
217500;0;2.88172e-05;0.0309687;0.000401862;0.000314621;0.000995182;0.000627663;0.00303528
218000;3.94764e-07;2.88172e-05;0.0269315;0.000424758;0.000312253;0.00100545;0.000648585;0.00319713
218500;3.94764e-07;2.88172e-05;0.0271368;0.000432653;0.000314226;0.000966759;0.000699509;0.00270764
219000;3.94764e-07;3.00015e-05;0.0268403;0.000427916;0.000312647;0.000988076;0.000671876;0.002695
219500;0;2.92121e-05;0.0279748;0.000431074;0.000336727;0.00105874;0.000637927;0.00292949
220000;0;2.9212e-05;0.0256201;0.000402652;0.000323306;0.00107255;0.00062411;0.00262868
220500;0;2.88172e-05;0.0288322;0.00090044;0.000313831;0.00109545;0.00060082;0.00268395
221000;0;2.88172e-05;0.0290134;0.000727931;0.000335938;0.00104492;0.000626084;0.00279053
221500;3.94764e-07;2.88172e-05;0.0299577;0.000432259;0.000318174;0.00107019;0.000652533;0.00278659
222000;0;2.88172e-05;0.0292917;0.000447654;0.000313437;0.000988865;0.000719641;0.00265592
222500;3.94764e-07;2.88172e-05;0.0265194;0.000418047;0.00032449;0.00103308;0.000624505;0.00264053
223000;0;2.88172e-05;0.0257456;0.00106071;0.000367519;0.000994392;0.000648585;0.00289988
223500;0;2.88173e-05;0.0281158;0.000693193;0.000314621;0.000975839;0.000629242;0.00258526
224000;0;2.88172e-05;0.0322753;0.000530158;0.000329622;0.000969522;0.00154231;0.00262671
224500;0;2.88172e-05;0.0277917;0.000772539;0.000317779;0.00100979;0.00107571;0.00267724
225000;0;2.88172e-05;0.0268715;0.000683719;0.00034028;0.00104453;0.000645032;0.00272658
225500;0;3.03963e-05;0.0260642;0.000504499;0.000314226;0.000989655;0.000662007;0.00277909
226000;0;2.9212e-05;0.0267629;0.000414495;0.000318569;0.0011215;0.000628453;0.00264605
226500;3.94764e-07;2.9212e-05;0.0261688;0.0004141;0.000312647;0.00108084;0.000620558;0.00291409
227000;0;2.9212e-05;0.0280486;0.0004141;0.000328043;0.000970707;0.000626084;0.00263303
227500;3.94764e-07;2.96067e-05;0.0311803;0.000476471;0.000320148;0.000988866;0.000604372;0.00274159
228000;3.94764e-07;4.02651e-05;0.0279515;0.000424363;0.000313042;0.00100229;0.00137257;0.0029887
228500;3.94764e-07;3.35543e-05;0.0272805;0.000424758;0.000313437;0.000994392;0.00143257;0.00278461
229000;3.94764e-07;3.03963e-05;0.0274905;0.000427916;0.000321332;0.000984523;0.00101097;0.00260895
229500;3.94764e-07;3.00015e-05;0.0266879;0.000424363;0.00034936;0.00101571;0.000639506;0.00266421
230000;0;2.84225e-05;0.0266938;0.000402257;0.000372256;0.00178075;0.000622531;0.00261329
230500;3.94764e-07;3.23701e-05;0.0398065;0.000424363;0.000324885;0.00136862;0.000644638;0.00264329
231000;3.94764e-07;3.98704e-05;0.0313228;0.000500551;0.00032528;0.000999919;0.000639111;0.00260895
231500;0;3.55281e-05;0.0304488;0.0004291;0.00032449;0.000999129;0.00105755;0.0026954
232000;3.94764e-07;3.00015e-05;0.0280933;0.000402652;0.000330806;0.000997945;0.000658059;0.00266066
232500;3.94764e-07;2.96067e-05;0.0266133;0.000403441;0.00032449;0.000990839;0.000753196;0.0025896
233000;0;3.00015e-05;0.027027;0.000423574;0.000348175;0.00139586;0.000630821;0.00263737
233500;0;2.96067e-05;0.0279239;0.000428706;0.000325279;0.00240052;0.000603583;0.00261013
234000;0;3.00015e-05;0.0361392;0.000428706;0.000345807;0.00227498;0.000846753;0.00304555
234500;3.94764e-07;3.00015e-05;0.0282555;0.0004291;0.000335543;0.00119809;0.000701877;0.00278264
235000;3.94764e-07;3.03963e-05;0.0291698;0.000442127;0.000648191;0.00106624;0.000640295;0.00309568
235500;0;3.47386e-05;0.0278817;0.000402652;0.00068214;0.00102479;0.000776092;0.00274909
236000;0;2.88172e-05;0.0296636;0.000401468;0.00039673;0.00134612;0.000605557;0.00267171
236500;0;2.9212e-05;0.0297331;0.000472129;0.000335543;0.00103584;0.000650164;0.00310121
237000;0;3.00015e-05;0.0337031;0.000453181;0.000319358;0.00100821;0.000647006;0.00330293
237500;0;2.88172e-05;0.0288745;0.000403047;0.000361597;0.00103189;0.000676218;0.00274909
238000;0;2.88172e-05;0.0296829;0.000402257;0.000314226;0.00107611;0.000692798;0.00276251
238500;3.94764e-07;2.9212e-05;0.0283577;0.000402652;0.000313437;0.00118545;0.000653717;0.00407586
239000;0;2.9212e-05;0.029227;0.000426337;0.000337517;0.00101531;0.000607136;0.00276961
239500;3.94764e-07;2.96067e-05;0.0278319;0.000402257;0.000578319;0.00100781;0.000662007;0.00285212
240000;0;3.00015e-05;0.0327399;0.000402257;0.00067385;0.00105953;0.000619768;0.00294686
240500;0;2.9212e-05;0.0296427;0.000431469;0.000562528;0.000988471;0.000630032;0.00484445
241000;3.94764e-07;2.88172e-05;0.0293284;0.000454365;0.000657665;0.00101926;0.000604767;0.0034936
241500;0;2.9212e-05;0.0282294;0.000403047;0.000324885;0.0010769;0.000607531;0.00298476
242000;3.94648e-07;2.88172e-05;0.0274909;0.000424758;0.000322516;0.00104571;0.000664375;0.00285449
242500;3.94764e-07;2.9212e-05;0.0285709;0.000506868;0.000322516;0.00098926;0.000637137;0.00304081
243000;3.94648e-07;2.96067e-05;0.0277569;0.000915441;0.00037344;0.00101531;0.000635164;0.00296541
243500;3.94764e-07;2.88172e-05;0.0305285;0.000419626;0.00034107;0.00103347;0.0006249;0.00282448
244000;0;2.9212e-05;0.0326105;0.000456339;0.000330806;0.00135283;0.000626479;0.00275895
244500;0;3.00015e-05;0.0287296;0.000427522;0.000484761;0.00104532;0.000652928;0.00282172
245000;0;2.88172e-05;0.02786;0.000402257;0.000324095;0.00103308;0.000607136;0.00281304
245500;0;2.9212e-05;0.028023;0.000401862;0.000328043;0.00106071;0.000630426;0.00277909
246000;0;2.9212e-05;0.0282508;0.000402257;0.000322516;0.00106466;0.000658454;0.00280672
246500;0;2.88172e-05;0.0317013;0.00057595;0.000322911;0.00101452;0.000630426;0.00306173
247000;3.94764e-07;2.9212e-05;0.0338346;0.000435811;0.000343043;0.00113177;0.000608715;0.00270487
247500;0;2.88172e-05;0.0333475;0.000403047;0.000360808;0.00108479;0.000606741;0.00276172
248000;0;2.9212e-05;0.0292736;0.000425153;0.000313437;0.00105913;0.000629242;0.00285488
248500;3.94764e-07;2.88173e-05;0.0278185;0.000402652;0.000367124;0.00105676;0.00064819;0.00268119
249000;0;2.96067e-05;0.0290474;0.000467787;0.000314621;0.00104808;0.000757933;0.00267961
249500;0;2.88173e-05;0.027618;0.000496999;0.000314226;0.00101729;0.000629242;0.00273132
250000;0;2.88172e-05;0.0346825;0.000418442;0.000365939;0.00104611;0.000606346;0.00271356
250500;3.94764e-07;2.88173e-05;0.0292996;0.000419626;0.000355281;0.00100268;0.000629637;0.00269619
251000;0;2.88172e-05;0.0299616;0.000438969;0.000326069;0.00101374;0.000631216;0.0027333
251500;3.94764e-07;3.0791e-05;0.0310721;0.000403046;0.0003237;0.000998734;0.000609504;0.00276606
252000;0;2.96067e-05;0.0297808;0.000402257;0.000403836;0.00101137;0.00065648;0.00268435
252500;3.94764e-07;2.88173e-05;0.0274372;0.000401468;0.0003162;0.00104097;0.000630426;0.00269066
253000;0;2.9212e-05;0.0312979;0.000403047;0.000337517;0.00101808;0.000638716;0.00271948
253500;0;2.9212e-05;0.032269;0.000429101;0.000341465;0.00120796;0.000655296;0.0028308
254000;0;3.03963e-05;0.030144;0.000402257;0.000315411;0.00105084;0.00060753;0.00270843
254500;0;2.9212e-05;0.0289582;0.000402257;0.000315805;0.00101176;0.000654901;0.00272343
255000;0;2.88173e-05;0.0290644;0.000425942;0.000317384;0.00101255;0.000634769;0.00272501
255500;3.94764e-07;2.9212e-05;0.028426;0.000425942;0.000314621;0.00103742;0.000612662;0.00276093
256000;3.94764e-07;2.88172e-05;0.0300544;0.000425942;0.000346991;0.00101887;0.000617005;0.00275224
256500;3.94764e-07;2.96067e-05;0.0369658;0.000431469;0.000313831;0.00103782;0.000631216;0.00270685
257000;0;3.00015e-05;0.0296979;0.000410942;0.000343438;0.00106347;0.000643453;0.00275027
257500;0;2.88172e-05;0.0298732;0.000411336;0.000342254;0.00111558;0.000611873;0.00270566
258000;0;2.9212e-05;0.029619;0.000410942;0.000337912;0.00108519;0.00068135;0.00303055
258500;3.94764e-07;2.88173e-05;0.0287782;0.000400283;0.000316595;0.00101413;0.000643453;0.00374111
259000;3.94764e-07;2.88173e-05;0.0276582;0.000411336;0.000348175;0.00103545;0.000618979;0.00292633
259500;3.94764e-07;2.9212e-05;0.0338828;0.000390414;0.000510815;0.00109111;0.00153521;0.00280001
260000;3.94764e-07;2.96069e-05;0.0326855;0.000436206;0.000350544;0.0010161;0.000777276;0.0028462
260500;0;2.88172e-05;0.0298231;0.000406994;0.000326069;0.00101492;0.000666349;0.00284225
261000;0;2.88172e-05;0.029047;0.000403441;0.000315411;0.00100229;0.000650559;0.00274711
261500;0;2.88173e-05;0.0319188;0.000402257;0.000315411;0.0011444;0.000634769;0.00413508
262000;0;2.9212e-05;0.0282298;0.000721615;0.000436996;0.00100268;0.00170298;0.00274119
262500;0;2.9212e-05;0.0304796;0.000404626;0.000316595;0.00103979;0.00162048;0.00590595
263000;0;3.11858e-05;0.0381888;0.000402257;0.000318174;0.00158337;0.000699114;0.00429377
263500;0;2.9212e-05;0.0302613;0.000403047;0.000365545;0.00221616;0.000658454;0.00273448
264000;3.94764e-07;3.94756e-05;0.0301728;0.000424758;0.000340675;0.00113453;0.000705825;0.00273882
264500;0;2.88172e-05;0.0290549;0.000401468;0.000315016;0.00169469;0.000642664;0.00362466
265000;3.94764e-07;3.00015e-05;0.0286171;0.000402257;0.000314621;0.00222998;0.000625689;0.00340399
265500;3.94764e-07;2.9212e-05;0.0296439;0.000402652;0.000338701;0.00228919;0.00163271;0.00333925
266000;3.94764e-07;2.92121e-05;0.0361198;0.000438969;0.000318174;0.00113098;0.00188852;0.00345965
266500;0;2.88172e-05;0.0300209;0.00122888;0.000321727;0.00102163;0.00140533;0.00318648
267000;0;2.84225e-05;0.0302407;0.000761486;0.000326069;0.001024;0.00071372;0.00324056
267500;3.94764e-07;2.88172e-05;0.0296482;0.000417258;0.000341859;0.00102913;0.000671086;0.00364913
268000;3.94764e-07;2.9212e-05;0.0313251;0.000426337;0.000315016;0.0013402;0.000633979;0.00284264
268500;3.94764e-07;2.88172e-05;0.0350556;0.000405415;0.000341859;0.00105124;0.00108045;0.00269619
269000;0;2.88172e-05;0.033098;0.000413705;0.000315805;0.00101531;0.000675429;0.00287185
269500;3.94764e-07;3.00015e-05;0.0317459;0.000876755;0.000314621;0.0011894;0.000645822;0.00274159
270000;0;2.88172e-05;0.0315205;0.000805304;0.000337517;0.00109782;0.000705036;0.00275895
270500;0;2.9212e-05;0.0303761;0.000704641;0.000315411;0.00109979;0.000645032;0.00274909
271000;0;3.03963e-05;0.029634;0.000674244;0.000354886;0.00103821;0.0006249;0.00278896
