size;array;vector;bst;deque;bittrick deque;tiered vector (k=2);bittrick tiered vector (k=2);deque tiered vector (k=2)
135500;0.0933647;0.00566673;0.00112308;0.177841;0.0461917;0.0012348;0.000618584;0.00118624
136000;0.0977437;0.00526013;0.00107492;0.169587;0.0443482;0.00125059;0.000639111;0.00120124
136500;0.0968646;0.00517684;0.0010769;0.173077;0.0456824;0.00122019;0.000613057;0.00119453
137000;0.104646;0.00578042;0.00111321;0.165735;0.0429187;0.00127033;0.000636743;0.00125217
137500;0.0980959;0.00584714;0.00143415;0.161821;0.042282;0.00131217;0.000658454;0.00120677
138000;0.103043;0.00555344;0.00110216;0.174525;0.0447812;0.00126835;0.0006324;0.00122138
138500;0.0976304;0.00567265;0.00118269;0.158749;0.0414495;0.00127941;0.000642664;0.00118782
139000;0.0964114;0.0054808;0.00108242;0.170147;0.0447236;0.00128335;0.000645822;0.00121901
139500;0.100669;0.00538172;0.00112585;0.170535;0.0452166;0.00136231;0.000630426;0.00121467
140000;0.0964237;0.0056016;0.00112743;0.165568;0.0433948;0.00160113;0.000637927;0.00118624
140500;0.104079;0.00555699;0.00110611;0.165127;0.043381;0.00161455;0.000635558;0.00120282
141000;0.0953219;0.00575792;0.00114558;0.170769;0.0450658;0.00135244;0.000652928;0.00122454
141500;0.101192;0.00554357;0.00109663;0.16587;0.0437552;0.00126085;0.000630426;0.00123361
142000;0.100664;0.00583806;0.00112111;0.16361;0.043137;0.00126796;0.000633584;0.00118072
142500;0.103927;0.00567107;0.00113216;0.163856;0.0429677;0.00128059;0.00064069;0.00119098
143000;0.0973667;0.00576818;0.00108045;0.164753;0.0429977;0.00128454;0.000642269;0.00122927
143500;0.102996;0.00554594;0.00109584;0.170846;0.0451452;0.00127506;0.000641085;0.00125296
144000;0.0996275;0.00584161;0.00113769;0.159392;0.0430024;0.00130862;0.00065727;0.00139625
144500;0.105877;0.00567423;0.00112506;0.166002;0.0431224;0.00128691;0.000642664;0.00127388
145000;0.1019;0.0060528;0.001084;0.170186;0.0446407;0.00152613;0.000647401;0.00127033
145500;0.101842;0.00570344;0.00107887;0.159064;0.0418766;0.00204287;0.000651348;0.00123796
146000;0.100799;0.00596162;0.00116611;0.162806;0.0428686;0.00139033;0.000649769;0.00125138
146500;0.105158;0.00605162;0.00109821;0.158722;0.0418399;0.00138204;0.000672665;0.00126322
147000;0.107425;0.00578397;0.00108755;0.169511;0.0444772;0.00138875;0.00065648;0.00121782
147500;0.125026;0.00597504;0.00109111;0.166261;0.0438468;0.00129954;0.00065648;0.00126322
148000;0.100655;0.00575397;0.00108755;0.159496;0.0421845;0.00132836;0.000655691;0.00122296
148500;0.105905;0.00577213;0.00110966;0.161148;0.0430135;0.0013252;0.000660033;0.00123954
149000;0.101653;0.00599043;0.00108321;0.165963;0.0445522;0.00134099;0.000665165;0.00127585
149500;0.10808;0.00576621;0.00110256;0.164646;0.043625;0.00130428;0.000659244;0.00127309
150000;0.102784;0.00647204;0.00119256;0.158828;0.0420357;0.00137296;0.000707799;0.00129717
150500;0.106511;0.00623676;0.00114637;0.159802;0.0419761;0.00135599;0.000693193;0.00130507
151000;0.103558;0.00604688;0.00111835;0.153166;0.0410515;0.00134494;0.000684508;0.00129283
151500;0.107213;0.00663507;0.0010915;0.15764;0.0495254;0.00134296;0.000693982;0.00131296
152000;0.108435;0.00587635;0.00112032;0.165257;0.0440825;0.00130862;0.000661217;0.00129401
152500;0.108696;0.00646651;0.00112743;0.162731;0.0433869;0.00136783;0.000687666;0.00130941
153000;0.103723;0.00692522;0.00109742;0.161403;0.042841;0.00139231;0.000712141;0.0013027
153500;0.114008;0.00638677;0.00110058;0.148652;0.0406173;0.00135678;0.000804119;0.00128533
154000;0.105795;0.00691693;0.00114322;0.150251;0.0404839;0.00137336;0.000797408;0.00131691
154500;0.112188;0.00620084;0.00112427;0.150365;0.0405064;0.00135678;0.000699509;0.00129441
155000;0.106526;0.00619965;0.00109466;0.148255;0.0396407;0.00132638;0.00068964;0.00125256
155500;0.113266;0.00640927;0.00110887;0.160226;0.0423957;0.00136191;0.000703456;0.0013477
156000;0.105173;0.00652612;0.00106111;0.154278;0.041984;0.0013781;0.000709378;0.00132796
156500;0.114018;0.00637019;0.00112585;0.151255;0.0405909;0.00134809;0.000690035;0.00128059
157000;0.116405;0.00646335;0.00112387;0.150912;0.0406031;0.00136507;0.000704641;0.00134967
157500;0.108986;0.0063919;0.00108874;0.160098;0.0426254;0.00135954;0.000702667;0.00135323
158000;0.109613;0.00618228;0.00114993;0.158398;0.0425492;0.00132994;0.000678587;0.00136428
158500;0.110844;0.00615584;0.00106071;0.165624;0.0437892;0.0013323;0.000702667;0.00137138
159000;0.112649;0.00655888;0.00113374;0.160052;0.0434252;0.00139033;0.000716089;0.00137257
159500;0.109847;0.00624189;0.00127349;0.167286;0.0440785;0.00136467;0.000698719;0.00137296
160000;0.115983;0.00649454;0.00116335;0.14996;0.0402466;0.00141481;0.000718852;0.00133704
160500;0.111604;0.00669073;0.00122532;0.156977;0.0422263;0.00137573;0.000716483;0.0013777
161000;0.117565;0.00685534;0.00110966;0.149522;0.0414846;0.00140573;0.000733853;0.00134849
161500;0.118152;0.00628097;0.00117914;0.158277;0.0429708;0.00135796;0.000699509;0.00136665
162000;0.114738;0.00637453;0.0011069;0.160149;0.0431765;0.00135125;0.000696746;0.00134336
162500;0.109959;0.00699904;0.00110374;0.152929;0.0410993;0.00138757;0.00072201;0.00132046
163000;0.118095;0.00676416;0.00113769;0.149625;0.0402435;0.00138836;0.000720036;0.00132125
163500;0.111718;0.00678468;0.00112466;0.153251;0.041635;0.00142507;0.000734642;0.00136388
164000;0.120612;0.00646414;0.00111677;0.156046;0.0426065;0.00137612;0.000706614;0.00128177
164500;0.117152;0.00677087;0.00110927;0.150518;0.0410436;0.00142507;0.000737011;0.00134573
165000;0.116134;0.0066927;0.00111282;0.150769;0.0410156;0.00141836;0.000762275;0.00130467
165500;0.126452;0.00649533;0.00116769;0.152647;0.0417088;0.00139625;0.000713325;0.00132243
166000;0.116757;0.00728563;0.00114637;0.152688;0.0415588;0.00138796;0.000717668;0.00139665
166500;0.119019;0.00676337;0.00114519;0.155898;0.0435231;0.00141283;0.000726747;0.00137889
167000;0.114098;0.00670534;0.00116611;0.153058;0.0422425;0.00140494;0.000714115;0.00136981
167500;0.120693;0.00654546;0.00110413;0.150898;0.0418079;0.00138244;0.000716089;0.0014231
168000;0.113153;0.00753867;0.00110177;0.150271;0.0412233;0.00143889;0.000744116;0.00151389
168500;0.123174;0.00729116;0.00110098;0.146855;0.0404732;0.00145981;0.00077925;0.001521
169000;0.116561;0.00735116;0.00110295;0.142429;0.040397;0.00140889;0.000726352;0.00144915
169500;0.127221;0.0070243;0.0011598;0.146366;0.0403876;0.00143534;0.000747669;0.0014081
170000;0.120878;0.00655099;0.0011065;0.152804;0.0425421;0.00139112;0.000711352;0.00142152
170500;0.118229;0.00689048;0.00110177;0.157636;0.0437568;0.00143336;0.000743327;0.00141876
171000;0.12208;0.00705312;0.00110019;0.152007;0.0424036;0.00143928;0.000743722;0.00140257
171500;0.117716;0.00720984;0.00115664;0.141118;0.0410081;0.00145902;0.000759117;0.00135875
172000;0.124615;0.00682455;0.00109308;0.148421;0.0414451;0.0014452;0.000742537;0.00137454
172500;0.123455;0.00736537;0.00111085;0.141407;0.0400777;0.00144402;0.000754775;0.00141639
173000;0.121325;0.00713207;0.00144955;0.142091;0.0402348;0.00143928;0.000748064;0.00146928
173500;0.132422;0.0070768;0.00123125;0.152568;0.0426507;0.0014302;0.000743327;0.00195326
174000;0.120415;0.00726194;0.0012652;0.150743;0.0423708;0.00146613;0.00076267;0.00160074
174500;0.123637;0.00706851;0.00121506;0.147912;0.0420001;0.00143139;0.000738984;0.00159442
175000;0.123534;0.00714904;0.00113335;0.151315;0.0426404;0.00148902;0.000761091;0.00153639
175500;0.122554;0.00698996;0.00116848;0.142854;0.0398815;0.00147678;0.00074688;0.00152929
176000;0.126989;0.00721892;0.00109821;0.146546;0.0417072;0.00149771;0.000771749;0.0014377
176500;0.12227;0.00715812;0.00108913;0.152104;0.0432934;0.00149021;0.000770565;0.00147639
177000;0.127122;0.00722523;0.0011144;0.146209;0.0419409;0.00142468;0.000739774;0.0014152
177500;0.124015;0.00711154;0.00108598;0.157656;0.0445084;0.0014602;0.00075438;0.00147718
178000;0.124227;0.00728642;0.00111677;0.143946;0.0408597;0.00146731;0.000761091;0.00141126
178500;0.127652;0.00739498;0.00121388;0.147469;0.0416958;0.00150205;0.000793066;0.0014077
179000;0.125443;0.00762236;0.00130388;0.140027;0.0412217;0.00150165;0.00079425;0.00138796
179500;0.128192;0.00754262;0.00126401;0.146858;0.0417297;0.00151192;0.000794645;0.00138954
180000;0.125527;0.00739537;0.00174917;0.146547;0.0420226;0.00147126;0.000768196;0.00143099
180500;0.129578;0.00798277;0.00122493;0.144493;0.0406726;0.00152337;0.000796224;0.00141639
181000;0.128299;0.00711312;0.0013023;0.149876;0.0432941;0.00147007;0.000761486;0.00143968
181500;0.128168;0.00729155;0.00119493;0.145038;0.0444204;0.00149534;0.000774513;0.00140454
182000;0.145135;0.00768275;0.00121782;0.145954;0.0417068;0.00152889;0.000807277;0.00142981
182500;0.129795;0.00849122;0.00121072;0.14982;0.042404;0.00154152;0.000807672;0.00144086
183000;0.127519;0.00744906;0.00116611;0.147928;0.0429262;0.00146652;0.000765433;0.00143968
183500;0.130824;0.00707601;0.00115545;0.161583;0.045581;0.00145152;0.000750038;0.00145547
184000;0.132073;0.00752406;0.00114322;0.144821;0.0435594;0.00150244;0.000785961;0.00138244
184500;0.129504;0.00729629;0.00124348;0.154093;0.0444172;0.00149376;0.000776486;0.00145152
185000;0.12957;0.0075813;0.00124506;0.148664;0.0438535;0.00149494;0.000783197;0.00143691
185500;0.129413;0.00782131;0.00140928;0.151219;0.0447228;0.0015135;0.000788724;0.00146178
186000;0.132986;0.0080108;0.00139073;0.148858;0.0425256;0.001581;0.000807277;0.00146731
186500;0.128532;0.00751182;0.00208274;0.149204;0.0438579;0.00149889;0.00077925;0.00144205
187000;0.128988;0.00739892;0.00187036;0.156495;0.0477778;0.00148705;0.000777276;0.00147126
187500;0.133093;0.00787579;0.00173732;0.150924;0.0438468;0.00153481;0.000811225;0.00144678
188000;0.127826;0.00823226;0.00123954;0.147986;0.044583;0.00159482;0.000850701;0.00145784
188500;0.134734;0.00773486;0.00143968;0.138574;0.0408834;0.00151626;0.000791092;0.00139744
189000;0.134201;0.00715575;0.00127427;0.15461;0.0483158;0.00146257;0.000760696;0.00149179
189500;0.130222;0.00850503;0.00122651;0.152624;0.0438989;0.00157547;0.000830963;0.00149573
190000;0.138334;0.0080862;0.00119138;0.154004;0.0450481;0.0015356;0.000809251;0.00146297
190500;0.13197;0.00816988;0.0011898;0.156254;0.0438338;0.00157824;0.000832542;0.00145705
191000;0.130093;0.00783947;0.00119493;0.146127;0.0443821;0.00157587;0.000818331;0.00144402
191500;0.134748;0.00798119;0.00116019;0.143672;0.0438918;0.00153205;0.000815567;0.00144757
192000;0.128823;0.00759354;0.0011669;0.151556;0.0451108;0.00151389;0.00079425;0.00150876
192500;0.136176;0.00833252;0.00140454;0.147056;0.0442538;0.00159837;0.00084399;0.00148902
193000;0.136013;0.0082287;0.00121467;0.153507;0.0459011;0.00156995;0.000825831;0.00150837
193500;0.132047;0.00768512;0.0011819;0.154182;0.0459986;0.0015356;0.000806883;0.00151666
194000;0.138559;0.00792277;0.00116335;0.150596;0.0454511;0.00156876;0.000821883;0.00148389
194500;0.135045;0.00792079;0.00115822;0.140162;0.0435851;0.00156482;0.000821883;0.00142902
195000;0.133884;0.00856819;0.0011748;0.152801;0.0446138;0.00163982;0.000865701;0.00151744
195500;0.146406;0.00832108;0.00115348;0.149429;0.0465892;0.00157389;0.000822673;0.0014906
196000;0.139627;0.00881294;0.00129441;0.153729;0.0448933;0.0015814;0.000840042;0.00150047
196500;0.140452;0.00790974;0.00125612;0.148205;0.0459098;0.00155574;0.000814778;0.00147047
197000;0.140968;0.00945955;0.0012123;0.146276;0.0442842;0.00157271;0.00082662;0.00146455
197500;0.13867;0.00911888;0.00115151;0.148029;0.0454839;0.00158534;0.000846358;0.00150915
198000;0.137141;0.00811975;0.00113374;0.143111;0.0472634;0.00158297;0.000832542;0.00148192
198500;0.143005;0.00850622;0.00117519;0.150949;0.0453785;0.00160548;0.000846358;0.00151823
199000;0.14203;0.00847464;0.00113848;0.151531;0.0456114;0.00162048;0.000861359;0.00153718
199500;0.137435;0.00841305;0.00138678;0.152541;0.0465821;0.00163311;0.00086057;0.00154587
200000;8.45591e-307;0.00785921;0.00125375;0.15017;0.0470037;0.00154547;0.000817936;0.00148823
200500;1.02357e-306;0.00870478;0.0012044;0.148618;0.0462951;0.00162758;0.000863728;0.00150323
201000;1.24611e-306;0.00851609;0.00114282;0.154152;0.046393;0.00163903;0.000866096;0.00151981
201500;1.60221e-306;0.00831121;0.00118388;0.14604;0.0453654;0.00157942;0.000836884;0.001476
202000;8.01102e-307;0.00831081;0.00116809;0.138783;0.0429827;0.00162284;0.000856227;0.00145981
202500;1.42417e-306;0.00868781;0.00113137;0.159401;0.0484047;0.00159995;0.000844779;0.00155929
203000;1.37962e-306;0.00853543;0.00132638;0.155588;0.0471197;0.00164692;0.000868859;0.0015356
203500;8.34424e-308;0.00902651;0.00121546;0.143263;0.0442716;0.00164692;0.000885044;0.00147442
204000;8.0661e-308;0.00873399;0.00120243;0.153493;0.0453485;0.00165719;0.000882676;0.00156087
204500;7.56604e-307;0.00885123;0.00113769;0.154649;0.0471762;0.00166745;0.000887808;0.0015356
205000;1.2795e-307;0.00847661;0.00112545;0.149947;0.0485101;0.00160705;0.000840832;0.00151902
205500;1.22384e-307;0.00874307;0.0011215;0.152571;0.0461948;0.00166982;0.000887808;0.00154271
206000;1.11262e-307;0.00850898;0.00119177;0.158487;0.0494776;0.00160824;0.000868859;0.00159324
206500;1.05699e-307;0.00842766;0.00125454;0.148539;0.0453252;0.00164377;0.000869254;0.00151508
207000;8.01092e-307;0.00883031;0.00112111;0.151338;0.051348;0.00160153;0.000845174;0.00153402
207500;8.45562e-307;0.00885044;0.00112979;0.144978;0.0455972;0.00166193;0.000881097;0.0015206
208000;1.05695e-307;0.00938218;0.00120203;0.148911;0.0475879;0.00165087;0.000874781;0.00154863
208500;1.11258e-307;0.00871662;0.00110137;0.152643;0.0469863;0.00166193;0.000877544;0.00154389
209000;8.01063e-307;0.00859148;0.00113335;0.145927;0.0482803;0.00162245;0.000859385;0.001596
209500;1.27946e-307;0.00868465;0.00115743;0.152168;0.0469287;0.00165127;0.000885044;0.00154231
210000;1.50197e-307;0.00837871;0.00114914;0.149502;0.0474079;0.00159403;0.000850306;0.00156639
210500;3.56043e-307;0.00850977;0.00112585;0.149606;0.0471936;0.0016564;0.000874781;0.0015735
211000;1.60219e-306;0.00890729;0.00112664;0.150062;0.0494709;0.00164771;0.00107769;0.00156837
211500;2.44764e-307;0.00963443;0.00115072;0.157358;0.0479408;0.00172548;0.000927283;0.00159876
212000;1.69119e-306;0.0084245;0.00111992;0.154603;0.0488121;0.00160745;0.000858991;0.00157232
212500;7.566e-307;0.00822831;0.00110137;0.160238;0.0503425;0.001656;0.000847148;0.00161534
213000;8.90104e-307;0.00936402;0.00111716;0.145026;0.0464143;0.00195247;0.00090794;0.00154113
213500;2.11392e-307;0.00962338;0.00118822;0.162639;0.0491287;0.0022363;0.000933994;0.001611
214000;1.60216e-306;0.00917691;0.00114598;0.154368;0.0489182;0.00189602;0.00090873;0.00160113
214500;7.56603e-307;0.0094485;0.00111598;0.162253;0.0499265;0.00175706;0.00089965;0.00162245
215000;1.11258e-306;0.00847029;0.00113335;0.156281;0.0496178;0.00166508;0.000868859;0.00162403
215500;6.2306e-307;0.00889189;0.00114045;0.155607;0.0498017;0.00171877;0.000904388;0.00160824
216000;8.45594e-307;0.00876399;0.00111953;0.146725;0.0478903;0.00168364;0.000894124;0.00156403
216500;7.56593e-307;0.00911848;0.00109506;0.155773;0.049043;0.00174285;0.000923336;0.00158811
217000;8.45584e-307;0.00976273;0.00109703;0.158274;0.0488507;0.00180088;0.000962022;0.00162087
217500;1.78021e-306;0.0091023;0.00113216;0.153912;0.0490102;0.00181351;0.000910704;0.00160074
218000;1.44635e-307;0.00894124;0.0011519;0.158599;0.0524355;0.00211432;0.000902809;0.001641
218500;1.37962e-306;0.00932455;0.001114;0.16307;0.0523392;0.00281422;0.000905177;0.00165561
219000;1.29061e-306;0.00816752;0.0011369;0.152669;0.0504835;0.00178825;0.000855438;0.00160311
219500;1.24611e-306;0.00923178;0.00116769;0.15422;0.0545084;0.00184154;0.000917809;0.00158337
220000;1.89147e-307;0.00993563;0.00114993;0.160113;0.0521884;0.00177956;0.000907546;0.00163192
220500;1.37961e-306;0.0094031;0.00112032;0.157303;0.0498072;0.00179812;0.000943863;0.00159719
221000;1.00137e-307;0.00981839;0.00112269;0.179657;0.0512801;0.00175114;0.000928862;0.00163311
221500;8.01098e-307;0.00898308;0.00110966;0.201796;0.0514111;0.00169509;0.000901624;0.00161929
222000;2.22523e-306;0.00910506;0.00111361;0.204428;0.052719;0.00172903;0.000898072;0.00161179
222500;1.33512e-306;0.00934113;0.00114993;0.213911;0.0516436;0.00176654;0.000943863;0.00166074
223000;6.2304e-307;0.00969325;0.00111992;0.202042;0.0510851;0.00179614;0.00095768;0.00162758
223500;1.02361e-306;0.0092152;0.00113137;0.204086;0.0515679;0.00170614;0.000910704;0.00163311
224000;4.45061e-308;0.00939916;0.00111282;0.204717;0.0581765;0.00169745;0.000914651;0.00166232
224500;9.34604e-307;0.00948403;0.00114637;0.205933;0.0516733;0.00173338;0.000926099;0.00163824
225000;1.3796e-306;0.00954561;0.00110729;0.198676;0.0500275;0.0017393;0.000935968;0.00174167
225500;1.60219e-306;0.00978404;0.0011369;0.209169;0.0528066;0.00177206;0.000951364;0.0016789
226000;3.11524e-307;0.00955627;0.00109545;0.210878;0.0536909;0.00177404;0.000999129;0.00169982
226500;1.22383e-307;0.00955351;0.00114361;0.216905;0.0545238;0.00173614;0.000954522;0.00170298
227000;1.33512e-306;0.00905256;0.00116611;0.205855;0.0531335;0.00170416;0.000944258;0.00166074
227500;6.2304e-307;0.00959654;0.00108953;0.203183;0.05237;0.0017539;0.000980576;0.0016635
228000;1.02361e-306;0.00937468;0.00114637;0.202025;0.0524332;0.00171443;0.000921362;0.00162206
228500;4.45061e-308;0.00886071;0.00110808;0.206429;0.0541152;0.00168522;0.000898861;0.00166745
229000;9.34604e-307;0.00925744;0.0011519;0.208227;0.0530904;0.00175983;0.000941495;0.0017464
229500;1.11259e-306;0.00971141;0.00108479;0.202243;0.0544097;0.00178114;0.000956495;0.0017693
230000;5.34052e-307;0.00958114;0.00108163;0.207106;0.0530233;0.00176219;0.000947416;0.00173535
230500;1.39071e-307;0.0101306;0.0015281;0.200563;0.0514135;0.00181825;0.000984523;0.00166114
231000;1.20161e-306;0.00975957;0.00116216;0.213649;0.054493;0.00177285;0.000945442;0.0017093
231500;6.23061e-307;0.0104496;0.00110098;0.207107;0.0534272;0.0018747;0.000973865;0.00167929
232000;6.23058e-307;0.00966641;0.0011144;0.227327;0.0579365;0.00177719;0.000953337;0.00169272
232500;6.23038e-307;0.00952429;0.00112071;0.206575;0.0534753;0.00175509;0.000944258;0.0016489
233000;6.2304e-307;0.00953219;0.00112466;0.213467;0.0553891;0.00179377;0.000959259;0.00171285
233500;1.02361e-306;0.0095389;0.00113887;0.198917;0.0543967;0.00174561;0.000944258;0.00167811
234000;4.45061e-308;0.00932336;0.00108677;0.202719;0.0536534;0.00176772;0.000953732;0.00185891
234500;9.34604e-307;0.0100296;0.00110058;0.20615;0.0558672;0.00176022;0.000951758;0.00179062
235000;3.22647e-307;0.00978325;0.00117203;0.207048;0.0551341;0.00177246;0.00094939;0.00179456
235500;6.23055e-307;0.0100221;0.00114243;0.212567;0.0573262;0.00177956;0.000962812;0.00178351
236000;1.50202e-307;0.0100268;0.00108874;0.203961;0.0545593;0.00180799;0.000976233;0.00169745
236500;3.56043e-307;0.0103154;0.00111874;0.205736;0.0554096;0.00181312;0.000977023;0.00168285
237000;1.60219e-306;0.00997511;0.00112111;0.221239;0.0592593;0.00176101;0.000947416;0.00175351
237500;2.44764e-307;0.0100766;0.00113295;0.211446;0.0550911;0.0018072;0.000977023;0.00168166
238000;1.69119e-306;0.0106572;0.00108321;0.221486;0.0578129;0.00185022;0.00101808;0.00177246
238500;1.6022e-306;0.00991787;0.00111795;0.218893;0.0566259;0.00197734;0.00110532;0.00174561
239000;1.6912e-306;0.0101263;0.0011065;0.211474;0.0566886;0.0018901;0.00114124;0.00181667
239500;3.33776e-307;0.010407;0.00114361;0.22441;0.0588689;0.00193707;0.00146178;0.00378177
240000;1.33512e-306;0.0103975;0.0011219;0.209341;0.0550078;0.0020105;0.00126796;0.00196234
240500;6.2304e-307;0.0102534;0.001129;0.215014;0.0576684;0.00196352;0.00118545;0.00192483
241000;1.02361e-306;0.0103789;0.00111677;0.210575;0.057192;0.00193075;0.00103505;0.00185299
241500;4.45061e-308;0.0108759;0.00115822;0.212004;0.0554432;0.0019422;0.00102242;0.00174917
242000;9.34604e-307;0.0103857;0.00112861;0.227897;0.0574489;0.00183483;0.00110492;0.00181628
242500;2.13613e-306;0.0105337;0.00112308;0.212495;0.0556642;0.00189167;0.00122454;0.00184628
243000;6.23035e-307;0.00995695;0.00110058;0.205144;0.0568864;0.00184588;0.00134573;0.00178312
243500;1.60219e-306;0.0101484;0.00116098;0.218831;0.0573522;0.00187983;0.00127309;0.00185772
244000;9.79108e-307;0.0104188;0.0011365;0.209769;0.057445;0.00186049;0.00124072;0.00178351
244500;1.1126e-306;0.0101374;0.00112071;0.214741;0.0571426;0.00188102;0.00112782;0.00180759
245000;1.24611e-306;0.0102885;0.00110532;0.215652;0.0576266;0.00207721;0.0010619;0.00178233
245500;1.86922e-306;0.0102206;0.00114637;0.229983;0.0613574;0.00187352;0.00104018;0.00185812
246000;4.45062e-308;0.0100477;0.00111479;0.209004;0.0571864;0.0018443;0.00104334;0.00175469
246500;8.90069e-308;0.0106801;0.0011219;0.221506;0.0601976;0.00189404;0.00107887;0.0017993
247000;1.44635e-307;0.00996997;0.00109387;0.218044;0.057818;0.00181943;0.00101966;0.00199076
247500;1.37962e-306;0.0104121;0.0011069;0.227;0.0603832;0.00187194;0.00103979;0.00188733
248000;1.29061e-306;0.0103935;0.00112624;0.214947;0.0615982;0.00188181;0.00104413;0.0018222
248500;1.24611e-306;0.0105487;0.00110137;0.222137;0.0591922;0.00190075;0.00107097;0.00198484
249000;6.67536e-308;0.010075;0.00113414;0.223533;0.0623988;0.00187154;0.00101452;0.00192404
249500;6.95358e-308;0.0101579;0.00109308;0.228691;0.0627525;0.00186325;0.00102203;0.00192207
250000;8.45599e-307;0.010883;0.00123125;0.216411;0.0598767;0.00191615;0.00109308;0.00184272
250500;1.37962e-306;0.0104105;0.00185694;0.223576;0.0610282;0.00179891;0.00103031;0.00185378
251000;4.89527e-307;0.0103939;0.00189207;0.218592;0.0604759;0.00190036;0.00106782;0.00182062
251500;7.56605e-307;0.010885;0.00199194;0.21943;0.0608127;0.00185694;0.00104413;0.00200221
252000;1.78017e-306;0.0108929;0.0016943;0.220161;0.0620514;0.00193233;0.00109861;0.00185417
252500;1.37962e-306;0.0111617;0.00117953;0.225938;0.063195;0.00192523;0.00107334;0.00186246
253000;8.34425e-308;0.0107603;0.00116651;0.223755;0.0600184;0.00187944;0.0010615;0.00182338
253500;2.11397e-307;0.0102984;0.0012044;0.215218;0.0614478;0.0018593;0.00103782;0.0018068
254000;1.33512e-306;0.0105562;0.00130072;0.211952;0.0592992;0.00189167;0.0010615;0.00185338
254500;4.45037e-307;0.0112932;0.00118111;0.226243;0.0622748;0.00196747;0.00111519;0.0019651
255000;4.45045e-307;0.011215;0.00117637;0.224073;0.0642178;0.00193233;0.00109111;0.0021005
255500;3.44898e-307;0.0107623;0.00116295;0.22177;0.0616811;0.00191299;0.00108203;0.00218064
256000;2.33641e-307;0.0108242;0.00125217;0.226901;0.062006;0.00194852;0.00109861;0.00199549
256500;8.34428e-308;0.0109059;0.00116256;0.221143;0.0605857;0.00190904;0.00107019;0.00187904
257000;1.502e-307;0.0108957;0.00115861;0.230758;0.0628567;0.00193549;0.00113137;0.00188299
257500;2.2252e-307;0.01042;0.00118664;0.221113;0.0619282;0.00188338;0.00114006;0.00184983
258000;2.00271e-307;0.0112818;0.00121111;0.22261;0.0606536;0.00195444;0.00109269;0.00181943
258500;4.89532e-307;0.0105609;0.00116966;0.219114;0.0626372;0.00188299;0.00105045;0.00182496
259000;8.34428e-308;0.0109044;0.00117559;0.231629;0.0639044;0.00192247;0.00110887;0.00192207
259500;8.34428e-308;0.0108294;0.00117124;0.230348;0.0652817;0.00189049;0.00106545;0.00192286
260000;1.50198e-307;0.0105203;0.00114243;0.223501;0.0615323;0.00186167;0.00105084;0.00182259
260500;2.44772e-307;0.0107022;0.00122888;0.229954;0.0641645;0.00188496;0.0010544;0.00189878
261000;4.22794e-307;0.011517;0.00117282;0.228507;0.0617861;0.0019651;0.00107571;0.0018668
261500;3.22644e-307;0.0112691;0.00119335;0.229847;0.0644401;0.00195444;0.00105084;0.00188496
262000;3.56012e-307;0.0111783;0.00128651;0.389833;0.0874927;0.014469;0.011851;0.0128924
262500;9.34577e-307;0.0117693;0.00124704;0.448416;0.0921946;0.00168364;0.000788329;0.00163982
263000;1.4242e-306;0.0112292;0.0012048;0.462844;0.0950874;0.00165403;0.00075517;0.00166429
263500;7.56592e-307;0.0112273;0.00121703;0.456208;0.0920391;0.00171245;0.000759117;0.00162284
264000;1.33512e-306;0.0118111;0.00117282;0.440514;0.0933363;0.00171443;0.000772934;0.00166193
264500;9.79107e-307;0.0112904;0.00121309;0.453756;0.0931417;0.0016868;0.000752406;0.00165482
265000;1.11258e-306;0.0111629;0.00118111;0.452456;0.0909827;0.00168837;0.000756749;0.00166745
265500;2.11392e-307;0.0115036;0.0012269;0.446546;0.09134;0.00166864;0.000756354;0.00167574
266000;1.69117e-306;0.0105503;0.00126322;0.480032;0.0988415;0.00164653;0.000720826;0.00171917
266500;6.2306e-307;0.011277;0.00123638;0.467718;0.0957017;0.00173772;0.000737405;0.00166745
267000;1.29062e-306;0.0113007;0.00120006;0.438061;0.0887188;0.00193352;0.000753985;0.00167061
267500;1.89147e-307;0.0115565;0.0011823;0.454297;0.0929656;0.00204366;0.000760696;0.0017318
268000;7.56571e-307;0.011624;0.00119809;0.435936;0.0885242;0.00184825;0.000780434;0.00184075
268500;3.11526e-307;0.0109529;0.00119217;0.468858;0.0945186;0.00172982;0.000727537;0.00183799
269000;1.24611e-306;0.0118024;0.00119651;0.440211;0.0898723;0.0017464;0.000770565;0.00180641
269500;8.45599e-307;0.011714;0.00122967;0.461453;0.0915385;0.00172035;0.000757538;0.00173417
270000;1.37962e-306;0.0114799;0.00150679;0.441147;0.0903184;0.00181114;0.000784776;0.00175667
270500;4.89547e-307;0.0114673;0.00142468;0.441929;0.0892561;0.00214511;0.000756354;0.00172627
271000;7.56605e-307;0.0115818;0.00148902;0.465921;0.0967726;0.00235551;0.000734247;0.00165561
271500;1.86922e-306;0.0115991;0.00166469;0.438425;0.089652;0.00183917;0.00075517;0.00181312
272000;6.23058e-307;0.0120428;0.0017093;0.41975;0.0908157;0.00180878;0.000774118;0.00171009
272500;8.90069e-308;0.0115683;0.00131178;0.445638;0.089515;0.0018593;0.000757933;0.00171798
273000;1.9582e-306;0.0122998;0.00119414;0.435934;0.0893007;0.0018747;0.000761091;0.00182496
